Income,Needs,Wants,Savings,Total_Spending,Financial_Balance,Tipe
38475000.0,24461000.0,12499000.0,8185000.0,36960000.0,1515000.0,hemat
78661000.0,45757000.0,32673000.0,10190000.0,78430000.0,231000.0,normal
85537000.0,57359000.0,27390000.0,14079000.0,84749000.0,788000.0,normal
33115000.0,16881000.0,17595000.0,1797000.0,34476000.0,-1361000.0,boros
16131000.0,8122000.0,9011000.0,912000.0,17133000.0,-1002000.0,boros
16850000.0,8960000.0,4857000.0,4637000.0,13817000.0,3033000.0,hemat
37554000.0,18161000.0,19152000.0,2794000.0,37313000.0,241000.0,boros
37445000.0,15903000.0,22697000.0,3711000.0,38600000.0,-1155000.0,boros
88532000.0,54134000.0,23284000.0,18164000.0,77418000.0,11114000.0,hemat
74860000.0,47904000.0,28076000.0,10380000.0,75980000.0,-1120000.0,normal
86937000.0,53952000.0,25084000.0,18999000.0,79036000.0,7901000.0,hemat
55954000.0,34085000.0,13753000.0,10364000.0,47838000.0,8116000.0,hemat
5037000.0,2982000.0,2288000.0,346000.0,5270000.0,-233000.0,boros
31891000.0,12771000.0,18446000.0,3650000.0,31217000.0,674000.0,boros
79333000.0,46128000.0,21676000.0,18605000.0,67804000.0,11529000.0,hemat
48559000.0,25525000.0,20667000.0,8841000.0,46192000.0,2367000.0,normal
54539000.0,23082000.0,33241000.0,6496000.0,56323000.0,-1784000.0,boros
55103000.0,40978000.0,11337000.0,10877000.0,52315000.0,2788000.0,hemat
93991000.0,36758000.0,53078000.0,7780000.0,89836000.0,4155000.0,boros
48219000.0,27616000.0,15273000.0,11651000.0,42889000.0,5330000.0,hemat
63148000.0,27713000.0,40139000.0,2966000.0,67852000.0,-4704000.0,boros
10588000.0,5082000.0,5704000.0,767000.0,10786000.0,-198000.0,boros
39773000.0,16266000.0,26480000.0,2849000.0,42746000.0,-2973000.0,boros
81372000.0,57681000.0,13975000.0,17390000.0,71656000.0,9716000.0,hemat
65830000.0,41886000.0,14118000.0,16261000.0,56004000.0,9826000.0,hemat
42727000.0,24557000.0,15791000.0,7893000.0,40348000.0,2379000.0,hemat
63293000.0,42081000.0,24333000.0,7762000.0,66414000.0,-3121000.0,normal
12750000.0,6649000.0,5655000.0,1922000.0,12304000.0,446000.0,normal
75269000.0,31908000.0,44496000.0,4430000.0,76404000.0,-1135000.0,boros
73611000.0,46732000.0,20724000.0,13246000.0,67456000.0,6155000.0,normal
73497000.0,43793000.0,25199000.0,9520000.0,68992000.0,4505000.0,normal
53144000.0,29674000.0,18358000.0,7746000.0,48032000.0,5112000.0,normal
5121000.0,2607000.0,2678000.0,307000.0,5285000.0,-164000.0,boros
72384000.0,47945000.0,19102000.0,14894000.0,67047000.0,5337000.0,hemat
6765000.0,2663000.0,3944000.0,426000.0,6607000.0,158000.0,boros
88386000.0,52942000.0,22131000.0,21509000.0,75073000.0,13313000.0,hemat
59077000.0,32329000.0,29267000.0,3255000.0,61596000.0,-2519000.0,boros
3333000.0,2045000.0,886000.0,630000.0,2931000.0,402000.0,normal
11791000.0,6316000.0,4195000.0,1871000.0,10511000.0,1280000.0,normal
56677000.0,36288000.0,17807000.0,9260000.0,54095000.0,2582000.0,normal
86679000.0,60176000.0,27206000.0,12743000.0,87382000.0,-703000.0,normal
10256000.0,6231000.0,3443000.0,1163000.0,9674000.0,582000.0,normal
7879000.0,5426000.0,2184000.0,991000.0,7610000.0,269000.0,normal
57183000.0,36751000.0,15321000.0,16424000.0,52072000.0,5111000.0,hemat
58502000.0,37157000.0,11170000.0,14268000.0,48327000.0,10175000.0,hemat
79845000.0,49599000.0,21372000.0,16442000.0,70971000.0,8874000.0,hemat
77385000.0,39125000.0,43889000.0,3709000.0,83014000.0,-5629000.0,boros
55924000.0,35617000.0,17935000.0,10491000.0,53552000.0,2372000.0,normal
27441000.0,18547000.0,9183000.0,3408000.0,27730000.0,-289000.0,normal
65678000.0,39795000.0,18561000.0,11910000.0,58356000.0,7322000.0,normal
18158000.0,11366000.0,6498000.0,2079000.0,17864000.0,294000.0,normal
10645000.0,4166000.0,7064000.0,763000.0,11230000.0,-585000.0,boros
60866000.0,24347000.0,42189000.0,3383000.0,66536000.0,-5670000.0,boros
39113000.0,20028000.0,21187000.0,2436000.0,41215000.0,-2102000.0,boros
63436000.0,30861000.0,39569000.0,5094000.0,70430000.0,-6994000.0,boros
8601000.0,5980000.0,1549000.0,2124000.0,7529000.0,1072000.0,hemat
86697000.0,54089000.0,35557000.0,8982000.0,89646000.0,-2949000.0,normal
48131000.0,31901000.0,11221000.0,9301000.0,43122000.0,5009000.0,hemat
82560000.0,45931000.0,13763000.0,29987000.0,59694000.0,22866000.0,hemat
44321000.0,20060000.0,24690000.0,4219000.0,44750000.0,-429000.0,boros
21398000.0,13654000.0,5575000.0,6973000.0,19229000.0,2169000.0,hemat
30114000.0,21412000.0,7093000.0,5243000.0,28505000.0,1609000.0,hemat
86919000.0,48811000.0,31112000.0,9960000.0,79923000.0,6996000.0,normal
62890000.0,38433000.0,26621000.0,5449000.0,65054000.0,-2164000.0,normal
18748000.0,11462000.0,4620000.0,4615000.0,16082000.0,2666000.0,hemat
33365000.0,22737000.0,10351000.0,3248000.0,33088000.0,277000.0,normal
4609000.0,2814000.0,1369000.0,1039000.0,4183000.0,426000.0,hemat
57849000.0,22777000.0,37991000.0,4385000.0,60768000.0,-2919000.0,boros
35515000.0,18382000.0,17859000.0,2188000.0,36241000.0,-726000.0,boros
6981000.0,4002000.0,2491000.0,854000.0,6493000.0,488000.0,normal
70218000.0,48613000.0,23754000.0,10428000.0,72367000.0,-2149000.0,normal
41387000.0,23608000.0,13252000.0,7201000.0,36860000.0,4527000.0,hemat
64805000.0,44141000.0,17993000.0,12909000.0,62134000.0,2671000.0,hemat
53186000.0,33512000.0,16748000.0,10503000.0,50260000.0,2926000.0,normal
42871000.0,18590000.0,25110000.0,4254000.0,43700000.0,-829000.0,boros
11617000.0,6687000.0,3103000.0,2455000.0,9790000.0,1827000.0,hemat
52992000.0,35765000.0,21580000.0,6490000.0,57345000.0,-4353000.0,normal
50917000.0,26555000.0,26002000.0,3868000.0,52557000.0,-1640000.0,boros
91030000.0,46587000.0,36432000.0,16077000.0,83019000.0,8011000.0,normal
49810000.0,33546000.0,11496000.0,13865000.0,45042000.0,4768000.0,hemat
49879000.0,31312000.0,12435000.0,11278000.0,43747000.0,6132000.0,hemat
86038000.0,50189000.0,28365000.0,15774000.0,78554000.0,7484000.0,normal
46227000.0,22728000.0,23901000.0,2490000.0,46629000.0,-402000.0,boros
19662000.0,12471000.0,4418000.0,4560000.0,16889000.0,2773000.0,hemat
35258000.0,23619000.0,12842000.0,3939000.0,36461000.0,-1203000.0,normal
28693000.0,18020000.0,9590000.0,2891000.0,27610000.0,1083000.0,normal
46747000.0,23175000.0,25626000.0,3084000.0,48801000.0,-2054000.0,boros
78003000.0,49417000.0,20472000.0,18801000.0,69889000.0,8114000.0,hemat
2558000.0,1139000.0,1538000.0,127000.0,2677000.0,-119000.0,boros
47810000.0,22351000.0,25391000.0,5595000.0,47742000.0,68000.0,boros
51285000.0,34871000.0,14868000.0,7982000.0,49739000.0,1546000.0,normal
25437000.0,13084000.0,14860000.0,1655000.0,27944000.0,-2507000.0,boros
49231000.0,28949000.0,16066000.0,10016000.0,45015000.0,4216000.0,normal
77822000.0,37797000.0,46515000.0,5913000.0,84312000.0,-6490000.0,boros
77989000.0,52338000.0,23416000.0,10943000.0,75754000.0,2235000.0,normal
18421000.0,7808000.0,11927000.0,1706000.0,19735000.0,-1314000.0,boros
43896000.0,22427000.0,27726000.0,3021000.0,50153000.0,-6257000.0,boros
67622000.0,28230000.0,40984000.0,4530000.0,69214000.0,-1592000.0,boros
85781000.0,50560000.0,27263000.0,17278000.0,77823000.0,7958000.0,hemat
66049000.0,46959000.0,14243000.0,14797000.0,61202000.0,4847000.0,hemat
58986000.0,30420000.0,34424000.0,1907000.0,64844000.0,-5858000.0,boros
23248000.0,15978000.0,5746000.0,4093000.0,21724000.0,1524000.0,hemat
45859000.0,28996000.0,15539000.0,7259000.0,44535000.0,1324000.0,normal
38003000.0,23373000.0,10785000.0,6693000.0,34158000.0,3845000.0,hemat
37975000.0,21712000.0,12085000.0,7840000.0,33797000.0,4178000.0,normal
23299000.0,15670000.0,5207000.0,5710000.0,20877000.0,2422000.0,hemat
31395000.0,12954000.0,17816000.0,3729000.0,30770000.0,625000.0,boros
66751000.0,37181000.0,29178000.0,8581000.0,66359000.0,392000.0,normal
37038000.0,23931000.0,9502000.0,7817000.0,33433000.0,3605000.0,hemat
7355000.0,3851000.0,2730000.0,1588000.0,6581000.0,774000.0,normal
6426000.0,3223000.0,3126000.0,574000.0,6349000.0,77000.0,boros
19034000.0,9790000.0,10843000.0,1157000.0,20633000.0,-1599000.0,boros
21984000.0,14635000.0,4639000.0,4801000.0,19274000.0,2710000.0,hemat
85987000.0,46146000.0,39323000.0,8422000.0,85469000.0,518000.0,normal
54040000.0,31359000.0,19647000.0,7464000.0,51006000.0,3034000.0,normal
72588000.0,41671000.0,20961000.0,17994000.0,62632000.0,9956000.0,hemat
10544000.0,5551000.0,5366000.0,592000.0,10917000.0,-373000.0,boros
12789000.0,6087000.0,7068000.0,761000.0,13155000.0,-366000.0,boros
8195000.0,5144000.0,2096000.0,1932000.0,7240000.0,955000.0,hemat
58065000.0,32653000.0,26430000.0,4976000.0,59083000.0,-1018000.0,boros
53932000.0,24029000.0,30077000.0,5220000.0,54106000.0,-174000.0,boros
35877000.0,20205000.0,12125000.0,7332000.0,32330000.0,3547000.0,normal
8294000.0,5502000.0,2263000.0,1833000.0,7765000.0,529000.0,hemat
39917000.0,17908000.0,23195000.0,3721000.0,41103000.0,-1186000.0,boros
35069000.0,24202000.0,9773000.0,6415000.0,33975000.0,1094000.0,hemat
10766000.0,6171000.0,3299000.0,2258000.0,9470000.0,1296000.0,hemat
32610000.0,15686000.0,19096000.0,1924000.0,34782000.0,-2172000.0,boros
73061000.0,50167000.0,23392000.0,10164000.0,73559000.0,-498000.0,hemat
80714000.0,48404000.0,30485000.0,10457000.0,78889000.0,1825000.0,normal
24836000.0,13729000.0,8310000.0,4588000.0,22039000.0,2797000.0,normal
26640000.0,15128000.0,6202000.0,8546000.0,21330000.0,5310000.0,hemat
26537000.0,15857000.0,7469000.0,6452000.0,23326000.0,3211000.0,hemat
53161000.0,21991000.0,38532000.0,2615000.0,60523000.0,-7362000.0,boros
36130000.0,22241000.0,12468000.0,4003000.0,34709000.0,1421000.0,normal
59167000.0,43074000.0,16867000.0,7980000.0,59941000.0,-774000.0,normal
2441000.0,1341000.0,950000.0,390000.0,2291000.0,150000.0,normal
57546000.0,32257000.0,18906000.0,11383000.0,51163000.0,6383000.0,normal
35593000.0,17120000.0,19157000.0,3478000.0,36277000.0,-684000.0,boros
53683000.0,38043000.0,13896000.0,11937000.0,51939000.0,1744000.0,hemat
81969000.0,48408000.0,27099000.0,16134000.0,75507000.0,6462000.0,normal
91837000.0,44810000.0,42262000.0,8482000.0,87072000.0,4765000.0,boros
47646000.0,29606000.0,14004000.0,12221000.0,43610000.0,4036000.0,hemat
17648000.0,11113000.0,4926000.0,3222000.0,16039000.0,1609000.0,hemat
83726000.0,51435000.0,31145000.0,10768000.0,82580000.0,1146000.0,normal
45360000.0,21230000.0,24845000.0,3009000.0,46075000.0,-715000.0,boros
33092000.0,22424000.0,8603000.0,6404000.0,31027000.0,2065000.0,normal
15013000.0,6291000.0,8471000.0,1144000.0,14762000.0,251000.0,boros
84089000.0,29025000.0,53421000.0,9279000.0,82446000.0,1643000.0,boros
90546000.0,63261000.0,16235000.0,16956000.0,79496000.0,11050000.0,hemat
85515000.0,39335000.0,49325000.0,8545000.0,88660000.0,-3145000.0,boros
42805000.0,21289000.0,22631000.0,3452000.0,43920000.0,-1115000.0,boros
76009000.0,35214000.0,45405000.0,5152000.0,80619000.0,-4610000.0,boros
64593000.0,30175000.0,34527000.0,6136000.0,64702000.0,-109000.0,boros
45677000.0,19601000.0,26466000.0,1789000.0,46067000.0,-390000.0,boros
75110000.0,46811000.0,17899000.0,18812000.0,64710000.0,10400000.0,hemat
41273000.0,22754000.0,21944000.0,3441000.0,44698000.0,-3425000.0,boros
72023000.0,31079000.0,41202000.0,6961000.0,72281000.0,-258000.0,boros
88361000.0,46647000.0,39278000.0,9395000.0,85925000.0,2436000.0,boros
57081000.0,46388000.0,8076000.0,12441000.0,54464000.0,2617000.0,hemat
83406000.0,51024000.0,24493000.0,17656000.0,75517000.0,7889000.0,normal
50615000.0,29195000.0,18636000.0,6479000.0,47831000.0,2784000.0,normal
22900000.0,14178000.0,5728000.0,4427000.0,19906000.0,2994000.0,hemat
53350000.0,37928000.0,15457000.0,4174000.0,53385000.0,-35000.0,normal
48632000.0,30901000.0,16153000.0,8348000.0,47054000.0,1578000.0,normal
25813000.0,12402000.0,13518000.0,1540000.0,25920000.0,-107000.0,boros
59899000.0,37136000.0,22591000.0,9429000.0,59727000.0,172000.0,normal
14402000.0,6851000.0,9566000.0,942000.0,16417000.0,-2015000.0,boros
45437000.0,26466000.0,12081000.0,11019000.0,38547000.0,6890000.0,hemat
24755000.0,13718000.0,11589000.0,1159000.0,25307000.0,-552000.0,boros
87272000.0,49584000.0,35161000.0,13269000.0,84745000.0,2527000.0,normal
19453000.0,8660000.0,11908000.0,1139000.0,20568000.0,-1115000.0,boros
86061000.0,51772000.0,39185000.0,4284000.0,90957000.0,-4896000.0,boros
81666000.0,48478000.0,28304000.0,16308000.0,76782000.0,4884000.0,normal
32896000.0,18499000.0,10742000.0,7837000.0,29241000.0,3655000.0,hemat
3585000.0,2155000.0,1126000.0,543000.0,3281000.0,304000.0,normal
66622000.0,42383000.0,19002000.0,12380000.0,61385000.0,5237000.0,normal
14987000.0,8125000.0,8240000.0,1010000.0,16365000.0,-1378000.0,boros
56705000.0,28120000.0,30910000.0,4931000.0,59030000.0,-2325000.0,boros
19015000.0,9016000.0,10833000.0,1578000.0,19849000.0,-834000.0,boros
3593000.0,1608000.0,2208000.0,340000.0,3816000.0,-223000.0,boros
5084000.0,2303000.0,2740000.0,399000.0,5043000.0,41000.0,boros
56438000.0,25594000.0,34675000.0,4594000.0,60269000.0,-3831000.0,boros
77701000.0,49964000.0,19738000.0,13447000.0,69702000.0,7999000.0,hemat
78203000.0,41780000.0,39350000.0,6280000.0,81130000.0,-2927000.0,boros
57486000.0,40932000.0,14600000.0,7031000.0,55532000.0,1954000.0,normal
31841000.0,19215000.0,11705000.0,4152000.0,30920000.0,921000.0,normal
51019000.0,34119000.0,16612000.0,7264000.0,50731000.0,288000.0,normal
64099000.0,42071000.0,16621000.0,9268000.0,58692000.0,5407000.0,normal
51509000.0,25242000.0,33231000.0,4161000.0,58473000.0,-6964000.0,boros
23315000.0,10803000.0,12885000.0,1555000.0,23688000.0,-373000.0,boros
53943000.0,35109000.0,12084000.0,14496000.0,47193000.0,6750000.0,hemat
38691000.0,24585000.0,9546000.0,8534000.0,34131000.0,4560000.0,hemat
40946000.0,19985000.0,23591000.0,3036000.0,43576000.0,-2630000.0,boros
61545000.0,28020000.0,36976000.0,4569000.0,64996000.0,-3451000.0,boros
56083000.0,36678000.0,12988000.0,16092000.0,49666000.0,6417000.0,hemat
20129000.0,11673000.0,7908000.0,1975000.0,19581000.0,548000.0,normal
1910000.0,1079000.0,799000.0,250000.0,1878000.0,32000.0,normal
76505000.0,54794000.0,21857000.0,9103000.0,76651000.0,-146000.0,normal
61683000.0,30816000.0,35869000.0,3898000.0,66685000.0,-5002000.0,boros
84976000.0,53251000.0,23626000.0,12795000.0,76877000.0,8099000.0,normal
26283000.0,17578000.0,7421000.0,3419000.0,24999000.0,1284000.0,normal
86621000.0,39016000.0,48702000.0,10687000.0,87718000.0,-1097000.0,boros
41018000.0,24049000.0,13786000.0,6778000.0,37835000.0,3183000.0,normal
83950000.0,55432000.0,18251000.0,18429000.0,73683000.0,10267000.0,hemat
57107000.0,38012000.0,17233000.0,9681000.0,55245000.0,1862000.0,normal
26531000.0,12750000.0,14370000.0,1966000.0,27120000.0,-589000.0,boros
31480000.0,18237000.0,12068000.0,4402000.0,30305000.0,1175000.0,normal
57596000.0,35079000.0,19267000.0,9728000.0,54346000.0,3250000.0,hemat
63358000.0,40925000.0,16054000.0,11588000.0,56979000.0,6379000.0,hemat
47516000.0,26026000.0,18630000.0,11326000.0,44656000.0,2860000.0,normal
84169000.0,38786000.0,50452000.0,5272000.0,89238000.0,-5069000.0,boros
61194000.0,35244000.0,16505000.0,14572000.0,51749000.0,9445000.0,hemat
16486000.0,11605000.0,2670000.0,3827000.0,14275000.0,2211000.0,hemat
6581000.0,4138000.0,2774000.0,367000.0,6912000.0,-331000.0,boros
70584000.0,51154000.0,22532000.0,9516000.0,73686000.0,-3102000.0,normal
26327000.0,16486000.0,10162000.0,4064000.0,26648000.0,-321000.0,normal
86472000.0,58103000.0,17966000.0,22422000.0,76069000.0,10403000.0,normal
64238000.0,24564000.0,40238000.0,9137000.0,64802000.0,-564000.0,boros
29018000.0,16061000.0,10368000.0,4430000.0,26429000.0,2589000.0,normal
85909000.0,62699000.0,18508000.0,13758000.0,81207000.0,4702000.0,hemat
6857000.0,5037000.0,1139000.0,1785000.0,6176000.0,681000.0,hemat
45671000.0,26394000.0,13782000.0,10718000.0,40176000.0,5495000.0,hemat
15924000.0,10767000.0,4067000.0,3182000.0,14834000.0,1090000.0,hemat
85602000.0,42356000.0,45454000.0,5231000.0,87810000.0,-2208000.0,boros
4791000.0,2637000.0,1684000.0,890000.0,4321000.0,470000.0,normal
67922000.0,48380000.0,14205000.0,11010000.0,62585000.0,5337000.0,normal
79246000.0,54827000.0,14623000.0,17047000.0,69450000.0,9796000.0,hemat
24021000.0,11679000.0,16388000.0,1151000.0,28067000.0,-4046000.0,boros
65313000.0,47102000.0,12642000.0,13778000.0,59744000.0,5569000.0,hemat
9807000.0,5814000.0,3449000.0,1334000.0,9263000.0,544000.0,normal
15763000.0,10323000.0,3759000.0,3642000.0,14082000.0,1681000.0,hemat
87460000.0,47060000.0,43413000.0,4973000.0,90473000.0,-3013000.0,boros
22127000.0,12755000.0,10467000.0,1172000.0,23222000.0,-1095000.0,boros
28193000.0,19152000.0,6006000.0,5298000.0,25158000.0,3035000.0,hemat
81115000.0,31416000.0,53491000.0,3899000.0,84907000.0,-3792000.0,boros
27460000.0,17549000.0,6564000.0,6707000.0,24113000.0,3347000.0,hemat
48973000.0,23018000.0,22640000.0,6855000.0,45658000.0,3315000.0,boros
27107000.0,16521000.0,10156000.0,4449000.0,26677000.0,430000.0,normal
69453000.0,35268000.0,22672000.0,13905000.0,57940000.0,11513000.0,normal
82360000.0,44754000.0,37309000.0,14878000.0,82063000.0,297000.0,normal
12245000.0,8454000.0,2167000.0,2767000.0,10621000.0,1624000.0,hemat
77553000.0,46403000.0,24440000.0,9218000.0,70843000.0,6710000.0,normal
53810000.0,24557000.0,28152000.0,5291000.0,52709000.0,1101000.0,boros
52132000.0,23547000.0,28340000.0,3183000.0,51887000.0,245000.0,boros
53481000.0,36775000.0,18177000.0,7567000.0,54952000.0,-1471000.0,normal
75245000.0,45707000.0,28349000.0,8381000.0,74056000.0,1189000.0,normal
63164000.0,42086000.0,13248000.0,16247000.0,55334000.0,7830000.0,hemat
46270000.0,26600000.0,16893000.0,7732000.0,43493000.0,2777000.0,normal
4380000.0,2645000.0,1392000.0,780000.0,4037000.0,343000.0,normal
37999000.0,21646000.0,14195000.0,5153000.0,35841000.0,2158000.0,normal
86338000.0,33265000.0,51644000.0,5292000.0,84909000.0,1429000.0,boros
48443000.0,25778000.0,20775000.0,11979000.0,46553000.0,1890000.0,normal
33152000.0,22389000.0,9551000.0,7573000.0,31940000.0,1212000.0,hemat
7883000.0,5115000.0,2134000.0,1286000.0,7249000.0,634000.0,hemat
80826000.0,49309000.0,41437000.0,5601000.0,90746000.0,-9920000.0,boros
23091000.0,14400000.0,7181000.0,2998000.0,21581000.0,1510000.0,normal
62048000.0,30515000.0,20195000.0,16727000.0,50710000.0,11338000.0,hemat
54578000.0,32504000.0,17138000.0,10715000.0,49642000.0,4936000.0,normal
16953000.0,6708000.0,8327000.0,3291000.0,15035000.0,1918000.0,boros
20316000.0,8833000.0,12113000.0,1390000.0,20946000.0,-630000.0,boros
82862000.0,47922000.0,35021000.0,11479000.0,82943000.0,-81000.0,normal
88669000.0,54744000.0,24639000.0,20640000.0,79383000.0,9286000.0,hemat
34924000.0,23528000.0,8651000.0,5898000.0,32179000.0,2745000.0,hemat
46831000.0,20307000.0,28941000.0,1863000.0,49248000.0,-2417000.0,boros
48388000.0,20963000.0,28915000.0,3332000.0,49878000.0,-1490000.0,boros
12889000.0,7971000.0,3740000.0,2542000.0,11711000.0,1178000.0,hemat
90909000.0,55479000.0,21572000.0,20942000.0,77051000.0,13858000.0,hemat
28678000.0,18568000.0,9099000.0,4228000.0,27667000.0,1011000.0,normal
40618000.0,26596000.0,12241000.0,5836000.0,38837000.0,1781000.0,normal
73553000.0,37844000.0,45347000.0,4956000.0,83191000.0,-9638000.0,boros
62655000.0,40305000.0,16803000.0,13220000.0,57108000.0,5547000.0,hemat
29279000.0,19889000.0,5423000.0,5660000.0,25312000.0,3967000.0,hemat
7200000.0,3058000.0,4707000.0,395000.0,7765000.0,-565000.0,boros
14126000.0,7954000.0,4433000.0,3027000.0,12387000.0,1739000.0,hemat
37823000.0,14412000.0,22403000.0,3623000.0,36815000.0,1008000.0,boros
41684000.0,19959000.0,23045000.0,2675000.0,43004000.0,-1320000.0,boros
40739000.0,13708000.0,32914000.0,2265000.0,46622000.0,-5883000.0,boros
7738000.0,3936000.0,4011000.0,519000.0,7947000.0,-209000.0,boros
5397000.0,2951000.0,2459000.0,467000.0,5410000.0,-13000.0,normal
57793000.0,40639000.0,15341000.0,6895000.0,55980000.0,1813000.0,normal
16376000.0,8385000.0,6605000.0,2981000.0,14990000.0,1386000.0,normal
58089000.0,35316000.0,17668000.0,12886000.0,52984000.0,5105000.0,normal
15039000.0,7073000.0,8267000.0,1374000.0,15340000.0,-301000.0,boros
48429000.0,21541000.0,30406000.0,3953000.0,51947000.0,-3518000.0,boros
25706000.0,18580000.0,6717000.0,3597000.0,25297000.0,409000.0,normal
19462000.0,9578000.0,8912000.0,3336000.0,18490000.0,972000.0,normal
21008000.0,9995000.0,11830000.0,1761000.0,21825000.0,-817000.0,boros
39882000.0,26351000.0,8180000.0,9549000.0,34531000.0,5351000.0,hemat
50156000.0,34825000.0,9708000.0,10864000.0,44533000.0,5623000.0,hemat
74897000.0,41526000.0,22681000.0,18656000.0,64207000.0,10690000.0,hemat
61687000.0,39502000.0,24440000.0,9487000.0,63942000.0,-2255000.0,normal
19684000.0,10491000.0,10640000.0,1744000.0,21131000.0,-1447000.0,boros
38928000.0,25968000.0,8701000.0,9866000.0,34669000.0,4259000.0,hemat
4561000.0,2499000.0,2300000.0,353000.0,4799000.0,-238000.0,boros
51244000.0,24464000.0,27140000.0,6573000.0,51604000.0,-360000.0,normal
64471000.0,27483000.0,38472000.0,4628000.0,65955000.0,-1484000.0,boros
69409000.0,40930000.0,17447000.0,16186000.0,58377000.0,11032000.0,hemat
13006000.0,5751000.0,7423000.0,912000.0,13174000.0,-168000.0,boros
45566000.0,32731000.0,8128000.0,10160000.0,40859000.0,4707000.0,hemat
79250000.0,48283000.0,20070000.0,20314000.0,68353000.0,10897000.0,hemat
17948000.0,9484000.0,7595000.0,3166000.0,17079000.0,869000.0,normal
7606000.0,5494000.0,2113000.0,1482000.0,7607000.0,-1000.0,hemat
25645000.0,14705000.0,8238000.0,4452000.0,22943000.0,2702000.0,normal
11100000.0,6629000.0,2703000.0,2830000.0,9332000.0,1768000.0,hemat
6899000.0,4248000.0,2578000.0,904000.0,6826000.0,73000.0,normal
22858000.0,14414000.0,4729000.0,4855000.0,19143000.0,3715000.0,hemat
33383000.0,19610000.0,12800000.0,5946000.0,32410000.0,973000.0,normal
65960000.0,39601000.0,19396000.0,16080000.0,58997000.0,6963000.0,hemat
8488000.0,5671000.0,2715000.0,859000.0,8386000.0,102000.0,normal
86308000.0,49669000.0,31822000.0,16462000.0,81491000.0,4817000.0,normal
2796000.0,1812000.0,686000.0,621000.0,2498000.0,298000.0,hemat
73521000.0,46962000.0,20469000.0,13705000.0,67431000.0,6090000.0,hemat
2243000.0,1352000.0,847000.0,284000.0,2199000.0,44000.0,normal
25185000.0,10796000.0,14262000.0,1526000.0,25058000.0,127000.0,boros
85381000.0,50184000.0,30501000.0,12605000.0,80685000.0,4696000.0,normal
41146000.0,25909000.0,13240000.0,5355000.0,39149000.0,1997000.0,hemat
32029000.0,21341000.0,7978000.0,6216000.0,29319000.0,2710000.0,hemat
60162000.0,34662000.0,15162000.0,16983000.0,49824000.0,10338000.0,hemat
65049000.0,26081000.0,45618000.0,5317000.0,71699000.0,-6650000.0,boros
80329000.0,51290000.0,25153000.0,15340000.0,76443000.0,3886000.0,normal
76795000.0,49409000.0,28149000.0,13418000.0,77558000.0,-763000.0,normal
64731000.0,40238000.0,15144000.0,14601000.0,55382000.0,9349000.0,hemat
5571000.0,2362000.0,3869000.0,274000.0,6231000.0,-660000.0,boros
29998000.0,17291000.0,8455000.0,6634000.0,25746000.0,4252000.0,hemat
29054000.0,15520000.0,11718000.0,4512000.0,27238000.0,1816000.0,normal
29991000.0,14149000.0,17013000.0,2474000.0,31162000.0,-1171000.0,boros
11420000.0,4787000.0,6717000.0,880000.0,11504000.0,-84000.0,boros
5688000.0,2555000.0,3148000.0,340000.0,5703000.0,-15000.0,boros
23385000.0,13138000.0,7689000.0,3978000.0,20827000.0,2558000.0,normal
53630000.0,25023000.0,29280000.0,4705000.0,54303000.0,-673000.0,boros
2041000.0,952000.0,1188000.0,166000.0,2140000.0,-99000.0,boros
81824000.0,57054000.0,17519000.0,14306000.0,74573000.0,7251000.0,hemat
81571000.0,32782000.0,53175000.0,6152000.0,85957000.0,-4386000.0,boros
55860000.0,28517000.0,27008000.0,6672000.0,55525000.0,335000.0,boros
6397000.0,3430000.0,2582000.0,1021000.0,6012000.0,385000.0,normal
89968000.0,60373000.0,27322000.0,10014000.0,87695000.0,2273000.0,normal
58087000.0,32843000.0,14776000.0,14932000.0,47619000.0,10468000.0,hemat
48341000.0,31232000.0,14818000.0,7547000.0,46050000.0,2291000.0,normal
41919000.0,24430000.0,15359000.0,8959000.0,39789000.0,2130000.0,hemat
13456000.0,7542000.0,5459000.0,2020000.0,13001000.0,455000.0,normal
73480000.0,35412000.0,38864000.0,5904000.0,74276000.0,-796000.0,boros
44772000.0,19509000.0,28163000.0,2691000.0,47672000.0,-2900000.0,boros
3467000.0,2335000.0,987000.0,628000.0,3322000.0,145000.0,normal
14559000.0,9203000.0,6290000.0,1473000.0,15493000.0,-934000.0,normal
26413000.0,13995000.0,7151000.0,8967000.0,21146000.0,5267000.0,hemat
83639000.0,45512000.0,31542000.0,14406000.0,77054000.0,6585000.0,normal
42019000.0,27418000.0,15790000.0,4023000.0,43208000.0,-1189000.0,normal
83946000.0,42621000.0,47205000.0,4471000.0,89826000.0,-5880000.0,boros
26113000.0,12416000.0,15046000.0,1374000.0,27462000.0,-1349000.0,boros
85757000.0,53794000.0,27879000.0,16164000.0,81673000.0,4084000.0,normal
85151000.0,42911000.0,40047000.0,12807000.0,82958000.0,2193000.0,normal
63904000.0,44174000.0,19439000.0,8135000.0,63613000.0,291000.0,normal
73001000.0,40589000.0,30962000.0,4163000.0,71551000.0,1450000.0,boros
3921000.0,2156000.0,1575000.0,637000.0,3731000.0,190000.0,normal
22088000.0,14633000.0,5443000.0,4527000.0,20076000.0,2012000.0,hemat
